pmid,title,pubmed_url
24411473,Hippocampal and Frontolimbic Function as Intermediate Phenotype for Psychosis: Evidence from Healthy Relatives and a Common Risk Variant in CACNA1C,https://www.ncbi.nlm.nih.gov/pubmed/24411473
24412087,Social Anhedonia and Medial Prefrontal Response to Mutual Liking in Late Adolescents,https://www.ncbi.nlm.nih.gov/pubmed/24412087
24412399,Cluster-extent based thresholding in fMRI analyses: Pitfalls and recommendations,https://www.ncbi.nlm.nih.gov/pubmed/24412399
24412433,When a loved one feels unfamiliar: A case study on the neural basis of Capgras delusion,https://www.ncbi.nlm.nih.gov/pubmed/24412433
24412687,Developmental changes of neuronal networks associated with strategic social decision-making,https://www.ncbi.nlm.nih.gov/pubmed/24412687
24413019,Towards neural correlates of auditory stimulus processing: A simultaneous auditory evoked potentials and functional magnetic resonance study using an odd-ball paradigm,https://www.ncbi.nlm.nih.gov/pubmed/24413019
24416003,The effect of theta-burst TMS on cognitive control networks measured with resting state fMRI,https://www.ncbi.nlm.nih.gov/pubmed/24416003
24416008,The neural coding of creative idea generation across adolescence and early adulthood,https://www.ncbi.nlm.nih.gov/pubmed/24416008
24416009,Plasticity of resting state brain networks in recovery from stress,https://www.ncbi.nlm.nih.gov/pubmed/24416009
24416222,"Functional Magnetic Resonance Imaging Connectivity Analyses Reveal Efference-Copy to Primary Somatosensory Area, BA2",https://www.ncbi.nlm.nih.gov/pubmed/24416222
24416229,Effects of Combining 2 Weeks of Passive Sensory Stimulation with Active Hand Motor Training in Healthy Adults,https://www.ncbi.nlm.nih.gov/pubmed/24416229
24416273,Contribution of the Resting-State Functional Connectivity of the Contralesional Primary Sensorimotor Cortex to Motor Recovery after Subcortical Stroke,https://www.ncbi.nlm.nih.gov/pubmed/24416273
24416328,Brain Metabolism during Hallucination-Like Auditory Stimulation in Schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/24416328
24416347,Childhood Emotional Maltreatment Severity Is Associated with Dorsal Medial Prefrontal Cortex Responsivity to Social Exclusion in Young Adults,https://www.ncbi.nlm.nih.gov/pubmed/24416347
24416367,First-Episode Medication-Naive Major Depressive Disorder Is Associated with Altered Resting Brain Function in the Affective Network,https://www.ncbi.nlm.nih.gov/pubmed/24416367
24416397,Complex Regional Pain Syndrome Type I Affects Brain Structure in Prefrontal and Motor Cortex,https://www.ncbi.nlm.nih.gov/pubmed/24416397
24418156,Gray–white matter and cerebrospinal fluid volume differences in children with Specific Language Impairment and/or Reading Disability,https://www.ncbi.nlm.nih.gov/pubmed/24418156
24418502,Morphological brain plasticity induced by musical expertise is accompanied by modulation of functional connectivity at rest,https://www.ncbi.nlm.nih.gov/pubmed/24418502
24418504,Ranking brain areas encoding the perceived level of pain from fMRI data,https://www.ncbi.nlm.nih.gov/pubmed/24418504
24419870,Autism Spectrum Disorder as Early Neurodevelopmental Disorder: Evidence from the Brain Imaging Abnormalities in 2–3 Years Old Toddlers,https://www.ncbi.nlm.nih.gov/pubmed/24419870
24421765,Neural substrates of cognitive control under the belief of getting neurofeedback training,https://www.ncbi.nlm.nih.gov/pubmed/24421765
24424389,Emotional contagion for pain is intact in autism spectrum disorders,https://www.ncbi.nlm.nih.gov/pubmed/24424389
24424423,Uncertainty and confidence from the triple-network perspective: Voxel-based meta-analyses,https://www.ncbi.nlm.nih.gov/pubmed/24424423
24424916,Abnormal autonomic and associated brain activities during rest in autism spectrum disorder,https://www.ncbi.nlm.nih.gov/pubmed/24424916
24425352,Frontotemporal neural systems supporting semantic processing in Alzheimer’s disease,https://www.ncbi.nlm.nih.gov/pubmed/24425352
24427134,Abnormal baseline brain activity in drug-naïve patients with Tourette syndrome: a resting-state fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/24427134
24427267,The Route to an Integrative Associative Memory Is Influenced by Emotion,https://www.ncbi.nlm.nih.gov/pubmed/24427267
24427269,Implicit Target Substitution and Sequencing for Lexical Tone Production in Chinese: An fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/24427269
24427278,Neuroimaging of Reading Intervention: A Systematic Review and Activation Likelihood Estimate Meta-Analysis,https://www.ncbi.nlm.nih.gov/pubmed/24427278
24431433,Mental Action Simulation Synchronizes Action–Observation Circuits across Individuals,https://www.ncbi.nlm.nih.gov/pubmed/24431433
24431448,An Investigation into the Origin of Anatomical Differences in Dyslexia,https://www.ncbi.nlm.nih.gov/pubmed/24431448
24431451,Precuneus Is a Functional Core of the Default-Mode Network,https://www.ncbi.nlm.nih.gov/pubmed/24431451
24431997,Music practice is associated with development of working memory during childhood and adolescence,https://www.ncbi.nlm.nih.gov/pubmed/24431997
24432247,Motor recovery and microstructural change in rubro-spinal tract in subcortical stroke,https://www.ncbi.nlm.nih.gov/pubmed/24432247
24433854,Reductions in Brain 5-HT1B Receptor Availability in Primarily Cocaine-Dependent Humans,https://www.ncbi.nlm.nih.gov/pubmed/24433854
24434193,Brain atrophy in primary progressive aphasia involves the cholinergic basal forebrain and Ayala's nucleus,https://www.ncbi.nlm.nih.gov/pubmed/24434193
24434194,Evidence for altered amygdala activation in schizophrenia in an adaptive emotion recognition task,https://www.ncbi.nlm.nih.gov/pubmed/24434194
24434688,Gray matter volume abnormalities in type 2 diabetes mellitus with and without mild cognitive impairment,https://www.ncbi.nlm.nih.gov/pubmed/24434688
24436009,Evidence for Working Memory Storage Operations in Perceptual Cortex,https://www.ncbi.nlm.nih.gov/pubmed/24436009
24439000,"Hippocampal and orbital inferior frontal gray matter volume abnormalities and cognitive deficit in treatment-naive, first-episode patients with schizophrenia",https://www.ncbi.nlm.nih.gov/pubmed/24439000
24439303,Three-Week Bright-Light Intervention Has Dose-Related Effects on Threat-Related Corticolimbic Reactivity and Functional Coupling,https://www.ncbi.nlm.nih.gov/pubmed/24439303
24439485,Cardiovascular risks and brain function: a functional magnetic resonance imaging study of executive function in older adults,https://www.ncbi.nlm.nih.gov/pubmed/24439485
24440410,Emotional valence and arousal affect reading in an interactive way: Neuroimaging evidence for an approach-withdrawal framework,https://www.ncbi.nlm.nih.gov/pubmed/24440410
24440411,Representation of response alternatives in human presupplementary motor area: Multi-voxel pattern analysis in a go/no-go task,https://www.ncbi.nlm.nih.gov/pubmed/24440411
24440530,Re-thinking the role of motor cortex: Context-sensitive motor outputs?,https://www.ncbi.nlm.nih.gov/pubmed/24440530
24440571,Resting state functional connectivity of the nucleus accumbens in youth with a family history of alcoholism,https://www.ncbi.nlm.nih.gov/pubmed/24440571
24440751,Placebo treatment can alter primary visual cortex activity and connectivity,https://www.ncbi.nlm.nih.gov/pubmed/24440751
24445134,Olfaction as a marker for depression in humans,https://www.ncbi.nlm.nih.gov/pubmed/24445134
24446548,fMRI response to negative words and SSRI treatment outcome in major depressive disorder: a preliminary study,https://www.ncbi.nlm.nih.gov/pubmed/24446548
24447598,Spontaneous neuronal activity predicts intersubject variations in executive control of attention,https://www.ncbi.nlm.nih.gov/pubmed/24447598
24451658,The Rostro-Caudal Axis of Frontal Cortex Is Sensitive to the Domain of Stimulus Information,https://www.ncbi.nlm.nih.gov/pubmed/24451658
24451660,Evidence for Cerebellar Contributions to Adaptive Plasticity in Speech Perception,https://www.ncbi.nlm.nih.gov/pubmed/24451660
24453107,Prefrontal Transcranial Direct Current Stimulation Alters Activation and Connectivity in Cortical and Subcortical Reward Systems: A tDCS-fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/24453107
24453318,Reward-Related Activity in Ventral Striatum Is Action Contingent and Modulated by Behavioral Relevance,https://www.ncbi.nlm.nih.gov/pubmed/24453318
24454765,Adolescent Brain Maturation and Cortical Folding: Evidence for Reductions in Gyrification,https://www.ncbi.nlm.nih.gov/pubmed/24454765
24454814,Regional Homogeneity of Intrinsic Brain Activity in Happy and Unhappy Individuals,https://www.ncbi.nlm.nih.gov/pubmed/24454814
24454868,Connectivity Features for Identifying Cognitive Impairment in Presymptomatic Carotid Stenosis,https://www.ncbi.nlm.nih.gov/pubmed/24454868
24454951,Extrapunitive and Intropunitive Individuals Activate Different Parts of the Prefrontal Cortex under an Ego-Blocking Frustration,https://www.ncbi.nlm.nih.gov/pubmed/24454951
24455473,Ventral striatum gray matter density reduction in patients with schizophrenia and psychotic emotional dysregulation,https://www.ncbi.nlm.nih.gov/pubmed/24455473
24456150,A coordinate-based ALE functional MRI meta-analysis of brain activation during verbal fluency tasks in healthy control subjects,https://www.ncbi.nlm.nih.gov/pubmed/24456150
24456399,Individual Differences in Crossmodal Brain Activity Predict Arcuate Fasciculus Connectivity in Developing Readers,https://www.ncbi.nlm.nih.gov/pubmed/24456399
24462230,Pretreatment brain states identify likely nonresponse to standard treatments for depression,https://www.ncbi.nlm.nih.gov/pubmed/24462230
24462962,Social cognition and neural substrates of face perception: Implications for neurodevelopmental and neuropsychiatric disorders,https://www.ncbi.nlm.nih.gov/pubmed/24462962
24464830,MRI Default Mode Network Connectivity is Associated with Functional Outcome after Cardiopulmonary Arrest,https://www.ncbi.nlm.nih.gov/pubmed/24464830
24464847,Identifying with fictive characters: structural brain correlates of the personality trait ‘fantasy’,https://www.ncbi.nlm.nih.gov/pubmed/24464847
24464944,Convergent BOLD and Beta-Band Activity in Superior Temporal Sulcus and Frontolimbic Circuitry Underpins Human Emotion Cognition,https://www.ncbi.nlm.nih.gov/pubmed/24464944
24465375,"BDNF Polymorphisms Are Linked to Poorer Working Memory Performance, Reduced Cerebellar and Hippocampal Volumes and Differences in Prefrontal Cortex in a Swedish Elderly Population",https://www.ncbi.nlm.nih.gov/pubmed/24465375
24465469,Social Alienation in Schizophrenia Patients: Association with Insula Responsiveness to Facial Expressions of Disgust,https://www.ncbi.nlm.nih.gov/pubmed/24465469
24465577,Motor Imagery Learning Modulates Functional Connectivity of Multiple Brain Systems in Resting State,https://www.ncbi.nlm.nih.gov/pubmed/24465577
24465794,Windowed Correlation: A Suitable Tool for Providing Dynamic fMRI-Based Functional Connectivity Neurofeedback on Task Difficulty,https://www.ncbi.nlm.nih.gov/pubmed/24465794
24465873,fMRI of Retina-Originated Phosphenes Experienced by Patients with Leber Congenital Amaurosis,https://www.ncbi.nlm.nih.gov/pubmed/24465873
24465965,Rules from Words: A Dynamic Neural Basis for a Lawful Linguistic Process,https://www.ncbi.nlm.nih.gov/pubmed/24465965
24466026,Functional Connectivity between Face-Movement and Speech-Intelligibility Areas during Auditory-Only Speech Perception,https://www.ncbi.nlm.nih.gov/pubmed/24466026
24466193,Neural Mechanisms by Which Attention Modulates the Comparison of Remembered and Perceptual Representations,https://www.ncbi.nlm.nih.gov/pubmed/24466193
24467888,Lateral occipitotemporal cortex and action representation,https://www.ncbi.nlm.nih.gov/pubmed/24467888
24468081,fMRI pain activation in the periaqueductal gray in healthy volunteers during the cold pressor test,https://www.ncbi.nlm.nih.gov/pubmed/24468081
24472622,Transcranial Direct Current Stimulation Modulates Activation and Effective Connectivity During Spatial Navigation,https://www.ncbi.nlm.nih.gov/pubmed/24472622
24473095,Brain mechanisms underlying the effects of aging on different aspects of selective attention,https://www.ncbi.nlm.nih.gov/pubmed/24473095
24473098,The neural bases underlying social risk perception in purchase decisions,https://www.ncbi.nlm.nih.gov/pubmed/24473098
24473101,Sequential inhibitory control processes assessed through simultaneous EEG–fMRI,https://www.ncbi.nlm.nih.gov/pubmed/24473101
24473557,The thickness of posterior cortical areas is related to executive dysfunction in Alzheimer's disease,https://www.ncbi.nlm.nih.gov/pubmed/24473557
24475058,Temporal Reliability and Lateralization of the Resting-State Language Network,https://www.ncbi.nlm.nih.gov/pubmed/24475058
24475211,The Cognitive Control of Memory: Age Differences in the Neural Correlates of Successful Remembering and Intentional Forgetting,https://www.ncbi.nlm.nih.gov/pubmed/24475211
24475313,Neural Correlates of Illusory Line Motion,https://www.ncbi.nlm.nih.gov/pubmed/24475313
24477579,Brain activation during neurocognitive testing using functional near-infrared spectroscopy in patients following concussion compared to healthy controls,https://www.ncbi.nlm.nih.gov/pubmed/24477579
24478649,The neural correlates of risk propensity in males and females using resting-state fMRI,https://www.ncbi.nlm.nih.gov/pubmed/24478649
24478656,Detecting Analogies Unconsciously,https://www.ncbi.nlm.nih.gov/pubmed/24478656
24478664,Frontopolar cortex and decision-making efficiency: comparing brain activity of experts with different professional background during an exploration-exploitation task,https://www.ncbi.nlm.nih.gov/pubmed/24478664
24478665,Insular dysfunction within the salience network is associated with severity of symptoms and aberrant inter-network connectivity in major depressive disorder,https://www.ncbi.nlm.nih.gov/pubmed/24478665
24478672,Primacy and recency effects as indices of the focus of attention,https://www.ncbi.nlm.nih.gov/pubmed/24478672
24478811,Neural Substrates Underlying Learning-Related Changes of the Unconditioned Fear Response,https://www.ncbi.nlm.nih.gov/pubmed/24478811
24478813,Bottom-up Retinotopic Organization Supports Top-down Mental Imagery,https://www.ncbi.nlm.nih.gov/pubmed/24478813
24480476,Functional MR imaging of a simulated balance task,https://www.ncbi.nlm.nih.gov/pubmed/24480476
24485273,Longitudinal study of striatal activation to reward and loss anticipation from mid-adolescence into late adolescence/early adulthood,https://www.ncbi.nlm.nih.gov/pubmed/24485273
24485285,Association between the oxytocin receptor (OXTR) gene and mesolimbic responses to rewards,https://www.ncbi.nlm.nih.gov/pubmed/24485285
24485466,Task-dependent Activity and Connectivity Predict Episodic Memory Network-based Responses to Brain Stimulation in Healthy Aging,https://www.ncbi.nlm.nih.gov/pubmed/24485466
24486563,Oxytocin effects on mind-reading are moderated by experiences of maternal love withdrawal: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/24486563
24486613,Source recognition by stimulus content in the MTL,https://www.ncbi.nlm.nih.gov/pubmed/24486613
24486830,Varieties of perceptual instability and their neural correlates,https://www.ncbi.nlm.nih.gov/pubmed/24486830
24486980,Evaluation of activity-dependent functional pH and T1ρresponse in the visual cortex,https://www.ncbi.nlm.nih.gov/pubmed/24486980
24489416,Neural efficiency as a function of task demands☆,https://www.ncbi.nlm.nih.gov/pubmed/24489416
24489665,Structural and Diffusion Property Alterations in Unaffected Siblings of Patients with Obsessive-Compulsive Disorder,https://www.ncbi.nlm.nih.gov/pubmed/24489665
24491458,Temporal profile of fronto-striatal-limbic activity during implicit decisions in drug dependence,https://www.ncbi.nlm.nih.gov/pubmed/24491458
24491950,Decreased regional activity of default-mode network in unaffected siblings of schizophrenia patients at rest,https://www.ncbi.nlm.nih.gov/pubmed/24491950
24491951,Methylphenidate and brain activity in a reward/conflict paradigm: Role of the insula in task performance,https://www.ncbi.nlm.nih.gov/pubmed/24491951
24493835,The role of the medial frontal cortex in the maintenance of emotional states,https://www.ncbi.nlm.nih.gov/pubmed/24493835
24493836,Functional connectivity with ventromedial prefrontal cortex reflects subjective value for social rewards,https://www.ncbi.nlm.nih.gov/pubmed/24493836
24493837,Effects of valence and divided attention on cognitive reappraisal processes,https://www.ncbi.nlm.nih.gov/pubmed/24493837
24493839,Neural response during explicit and implicit face processing varies developmentally in bipolar disorder,https://www.ncbi.nlm.nih.gov/pubmed/24493839
24493840,Hypoactive medial prefrontal cortex functioning in adults reporting childhood emotional maltreatment,https://www.ncbi.nlm.nih.gov/pubmed/24493840
24493842,Increased involvement of the parahippocampal gyri in a sad mood predicts future depressive symptoms,https://www.ncbi.nlm.nih.gov/pubmed/24493842
24493844,Future planning: default network activity couples with frontoparietal control network and reward-processing regions during process and outcome simulations,https://www.ncbi.nlm.nih.gov/pubmed/24493844
24493845,Neural correlates of social decision-making in severely antisocial adolescents,https://www.ncbi.nlm.nih.gov/pubmed/24493845
24493846,The social network-network: size is predicted by brain structure and function in the amygdala and paralimbic regions,https://www.ncbi.nlm.nih.gov/pubmed/24493846
24493847,The neural bases of uninstructed negative emotion modulation,https://www.ncbi.nlm.nih.gov/pubmed/24493847
24493848,"Long-term expression of human contextual fear and extinction memories involves amygdala, hippocampus and ventromedial prefrontal cortex: a reinstatement study in two independent samples",https://www.ncbi.nlm.nih.gov/pubmed/24493848
24493851,"If it bleeds, it leads: separating threat from mere negativity",https://www.ncbi.nlm.nih.gov/pubmed/24493851
24495660,Reinstatement of encoding context during recollection: Behavioural and neuroimaging evidence of a double dissociation,https://www.ncbi.nlm.nih.gov/pubmed/24495660
24495811,Examining brain structures associated with perceived stress in a large sample of young adults via voxel-based morphometry,https://www.ncbi.nlm.nih.gov/pubmed/24495811
24497750,Atypical Neural Processing of Ironic and Sincere Remarks in Children and Adolescents with Autism Spectrum Disorders,https://www.ncbi.nlm.nih.gov/pubmed/24497750
24498012,The Importance of Synchrony and Temporal Order of Visual and Tactile Input for Illusory Limb Ownership Experiences – An fMRI Study Applying Virtual Reality,https://www.ncbi.nlm.nih.gov/pubmed/24498012
24498389,Abnormal Intrinsic Brain Activity Patterns in Patients with Subcortical Ischemic Vascular Dementia,https://www.ncbi.nlm.nih.gov/pubmed/24498389
24501360,Hippocampal Binding of Novel Information with Dominant Memory Traces Can Support Both Memory Stability and Change,https://www.ncbi.nlm.nih.gov/pubmed/24501360
24501698,Increased BOLD signal in the fusiform gyrus during implicit emotion processing in anorexia nervosa,https://www.ncbi.nlm.nih.gov/pubmed/24501698
24501700,"Brain Volumetrics, Regional Cortical Thickness and Radiographic Findings in Adults with Cyanotic Congenital Heart Disease",https://www.ncbi.nlm.nih.gov/pubmed/24501700
24501703,Widespread brain dysconnectivity associated with psychotic-like experiences in the general population,https://www.ncbi.nlm.nih.gov/pubmed/24501703
24502903,Functional neuro-anatomy of egocentric versus allocentric space representation,https://www.ncbi.nlm.nih.gov/pubmed/24502903
24502937,The physiology of motor delusions in anosognosia for hemiplegia: Implications for current models of motor awareness,https://www.ncbi.nlm.nih.gov/pubmed/24502937
24505303,Neural Correlates of Receiving an Apology and Active Forgiveness: An fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/24505303
24505314,Contrasting Prefrontal Cortex Contributions to Episodic Memory Dysfunction in Behavioural Variant Frontotemporal Dementia and Alzheimer’s Disease,https://www.ncbi.nlm.nih.gov/pubmed/24505314
24505434,The Default Mode Network and EEG Regional Spectral Power: A Simultaneous fMRI-EEG Study,https://www.ncbi.nlm.nih.gov/pubmed/24505434
24505440,An Increase in Tobacco Craving Is Associated with Enhanced Medial Prefrontal Cortex Network Coupling,https://www.ncbi.nlm.nih.gov/pubmed/24505440
24507118,Increased activation in Broca's area after cognitive remediation in schizophrenia,https://www.ncbi.nlm.nih.gov/pubmed/24507118
24508158,Dyslexia in a French–Spanish bilingual girl: Behavioural and neural modulations following a visual attention span intervention,https://www.ncbi.nlm.nih.gov/pubmed/24508158
24508744,Differential effects of acute stress on anticipatory and consummatory phases of reward processing,https://www.ncbi.nlm.nih.gov/pubmed/24508744
24510765,Neural correlates of substance abuse: Reduced functional connectivity between areas underlying reward and cognitive control,https://www.ncbi.nlm.nih.gov/pubmed/24510765
24512703,Visual imagery while reading concrete and abstract Japanese kanji words: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/24512703
24512799,The effects of caffeine ingestion on cortical areas: Functional imaging study,https://www.ncbi.nlm.nih.gov/pubmed/24512799
24512819,"A cross-sectional and longitudinal analysis of reward-related brain activation: Effects of age, pubertal stage, and reward sensitivity",https://www.ncbi.nlm.nih.gov/pubmed/24512819
24513024,Differential representation of feedback and decision in adolescents and adults,https://www.ncbi.nlm.nih.gov/pubmed/24513024
24513025,"Dissociable and common effects of methylphenidate, atomoxetine and citalopram on response inhibition neural networks",https://www.ncbi.nlm.nih.gov/pubmed/24513025
24513232,The activation of theory of mind network differentiates between point-to-self and point-to-other verbal jokes: An fMRI study,https://www.ncbi.nlm.nih.gov/pubmed/24513232
24513233,Estimating Brain Network Activity through Back-Projection of ICA Components to GLM Maps,https://www.ncbi.nlm.nih.gov/pubmed/24513233
24513387,Altered regional homogeneity and efficient response inhibition in restrained eaters,https://www.ncbi.nlm.nih.gov/pubmed/24513387
24516545,Regional Homogeneity Changes in Hemodialysis Patients with End Stage Renal Disease: In Vivo Resting-State Functional MRI Study,https://www.ncbi.nlm.nih.gov/pubmed/24516545
24517388,Emotion regulation in social anxiety disorder: behavioral and neural responses to three socio-emotional tasks,https://www.ncbi.nlm.nih.gov/pubmed/24517388
24518260,Multivariate analysis of correlation between electrophysiological and hemodynamic responses during cognitive processing,https://www.ncbi.nlm.nih.gov/pubmed/24518260
24518755,Relationship Between Cortical Thickness and Functional Activation in the Early Blind,https://www.ncbi.nlm.nih.gov/pubmed/24518755
24518756,Flexibility and Stability in Sensory Processing Revealed Using Visual-to-Auditory Sensory Substitution,https://www.ncbi.nlm.nih.gov/pubmed/24518756
24519979,The anterior temporal lobes support residual comprehension in Wernicke’s aphasia,https://www.ncbi.nlm.nih.gov/pubmed/24519979
24522972,Behavioral and Neural Correlates of Imagined Walking and Walking-While-Talking in the Elderly,https://www.ncbi.nlm.nih.gov/pubmed/24522972
24523262,Prognostic value of changes in resting-state functional connectivity patterns in cognitive recovery after stroke: A 3T fMRI pilot study,https://www.ncbi.nlm.nih.gov/pubmed/24523262
24523536,Structure of Plasticity in Human Sensory and Motor Networks Due to Perceptual Learning,https://www.ncbi.nlm.nih.gov/pubmed/24523536
24523686,Time-course of cortical networks involved in working memory,https://www.ncbi.nlm.nih.gov/pubmed/24523686
24523939,Real-Time fMRI Neurofeedback Training of Amygdala Activity in Patients with Major Depressive Disorder,https://www.ncbi.nlm.nih.gov/pubmed/24523939
24524597,Why the processing of repeated targets are better than that of no repetition: evidence from easy-to-difficult and difficult-to-easy switching situations,https://www.ncbi.nlm.nih.gov/pubmed/24524597
24525170,How are things adding up? Neural differences between arithmetic operations are due to general problem solving strategies,https://www.ncbi.nlm.nih.gov/pubmed/24525170
24526187,Valence-specific conflict moderation in the dorso-medial PFC and the caudate head in emotional speech,https://www.ncbi.nlm.nih.gov/pubmed/24526187
24529980,"Converging genetic and functional brain imaging evidence links neuronal excitability to working memory, psychiatric disease, and brain activity",https://www.ncbi.nlm.nih.gov/pubmed/24529980
24530270,Dissociable neural systems for moral judgment of anti- and pro-social lying,https://www.ncbi.nlm.nih.gov/pubmed/24530270
24530294,Neural mechanisms underlying cognitive control of men with lifelong antisocial behavior,https://www.ncbi.nlm.nih.gov/pubmed/24530294
24532700,Short-term meditation modulates brain activity of insight evoked with solution cue,https://www.ncbi.nlm.nih.gov/pubmed/24532700
24532703,Emotional arousal amplifies the effects of biased competition in the brain,https://www.ncbi.nlm.nih.gov/pubmed/24532703
24534013,Peripheral Inflammation Acutely Impairs Human Spatial Memory via Actions on Medial Temporal Lobe Glucose Metabolism,https://www.ncbi.nlm.nih.gov/pubmed/24534013
24534162,Amygdala-cingulate intrinsic connectivity is associated with degree of social inhibition,https://www.ncbi.nlm.nih.gov/pubmed/24534162
24534479,Advantages of sentence-level fMRI language tasks in presurgical language mapping for temporal lobe epilepsy,https://www.ncbi.nlm.nih.gov/pubmed/24534479
24534632,"Kids, Candy, Brain and Behavior: Age Differences in Responses to Candy Gains and Losses",https://www.ncbi.nlm.nih.gov/pubmed/24534632
24534814,Deeper insights into semantic relations: An fMRI study of part-whole and functional associations,https://www.ncbi.nlm.nih.gov/pubmed/24534814
24550063,Adolescent-specific patterns of behavior and neural activity during social reinforcement learning,https://www.ncbi.nlm.nih.gov/pubmed/24550063
24550152,Human hippocampal processing of environmental novelty during spatial navigation,https://www.ncbi.nlm.nih.gov/pubmed/24550152
24550791,The effect of mild-to-moderate hearing loss on auditory and emotion processing networks,https://www.ncbi.nlm.nih.gov/pubmed/24550791
24550800,Development of brain mechanisms for processing affective touch,https://www.ncbi.nlm.nih.gov/pubmed/24550800
24550804,Theta band activity in response to emotional expressions and its relationship with gamma band activity as revealed by MEG and advanced beamformer source imaging,https://www.ncbi.nlm.nih.gov/pubmed/24550804
24550808,Neural correlates of intentional and stimulus-driven inhibition: a comparison,https://www.ncbi.nlm.nih.gov/pubmed/24550808
24550813,Do You Know What I Mean? Brain Oscillations and the Understanding of Communicative Intentions,https://www.ncbi.nlm.nih.gov/pubmed/24550813
24550826,The impact of age on load-related dorsolateral prefrontal cortex activation,https://www.ncbi.nlm.nih.gov/pubmed/24550826
24550995,Local Anesthesia at ST36 to Reveal Responding Brain Areas todeqi,https://www.ncbi.nlm.nih.gov/pubmed/24550995
24551159,Relationship between Personality and Gray Matter Volume in Healthy Young Adults: A Voxel-Based Morphometric Study,https://www.ncbi.nlm.nih.gov/pubmed/24551159
24553284,The cognitive and neurobiological effects of daily stress in adolescents,https://www.ncbi.nlm.nih.gov/pubmed/24553284
24553928,Generalized Role for the Cerebellum in Encoding Internal Models: Evidence from Semantic Processing,https://www.ncbi.nlm.nih.gov/pubmed/24553928
24555993,Functional connectivity alternation of the thalamus in restless legs syndrome patients during the asymptomatic period: a resting-state connectivity study using functional magnetic resonance imaging,https://www.ncbi.nlm.nih.gov/pubmed/24555993
24557637,Altered Cognitive Control Activations after Moderate-to-Severe Traumatic Brain Injury and Their Relationship to Injury Severity and Everyday-Life Function,https://www.ncbi.nlm.nih.gov/pubmed/24557637
24557638,Neural Correlates of Subliminal Language Processing,https://www.ncbi.nlm.nih.gov/pubmed/24557638
24558392,Masking Level Differences – A Diffusion Tensor Imaging and Functional MRI Study,https://www.ncbi.nlm.nih.gov/pubmed/24558392
24560581,Alcohol-induced impairment of inhibitory control is linked to attenuated brain responses in right fronto-temporal cortex,https://www.ncbi.nlm.nih.gov/pubmed/24560581
24560914,Multisensory convergence of visual and haptic object preference across development,https://www.ncbi.nlm.nih.gov/pubmed/24560914
24561099,"Brain, body, and cognition: Neural, physiological and self-report correlates of phobic and normative fear",https://www.ncbi.nlm.nih.gov/pubmed/24561099
24561187,Semantic Memory: Distinct Neural Representations for Abstractness and Valence,https://www.ncbi.nlm.nih.gov/pubmed/24561187
24561228,"Space, Time, and Causality in the Human Brain",https://www.ncbi.nlm.nih.gov/pubmed/24561228
24562867,Motor function deficits in schizophrenia: an fMRI and VBM study,https://www.ncbi.nlm.nih.gov/pubmed/24562867
24563528,Variety in emotional life: within-category typicality of emotional experiences is associated with neural activity in large-scale brain networks,https://www.ncbi.nlm.nih.gov/pubmed/24563528
24564466,Ventral Striatum and the Evaluation of Memory Retrieval Strategies,https://www.ncbi.nlm.nih.gov/pubmed/24564466
24567907,Dysconnectivity of neurocognitive networks at rest in very-preterm born adults,https://www.ncbi.nlm.nih.gov/pubmed/24567907
24567909,Altered functional connectivity of the language network in ASD: Role of classical language areas and cerebellum,https://www.ncbi.nlm.nih.gov/pubmed/24567909
24567911,Disrupted working memory circuitry and psychotic symptoms in 22q11.2 deletion syndrome,https://www.ncbi.nlm.nih.gov/pubmed/24567911
24568205,Exploring the Roles of Spectral Detail and Intonation Contour in Speech Intelligibility: An fMRI Study,https://www.ncbi.nlm.nih.gov/pubmed/24568205
24568865,Unraveling Brain Functional Connectivity of encoding and retrieval in the context of education,https://www.ncbi.nlm.nih.gov/pubmed/24568865
24570585,Altered baseline brain activity in children with bipolar disorder during mania state: a resting-state study,https://www.ncbi.nlm.nih.gov/pubmed/24570585
24573291,Anterior Cingulate Cortex Instigates Adaptive Switches in Choice by Integrating Immediate and Delayed Components of Value in Ventromedial Prefrontal Cortex,https://www.ncbi.nlm.nih.gov/pubmed/24573291
24575740,Lifespan Differences in Cortico-Striatal Resting State Connectivity,https://www.ncbi.nlm.nih.gov/pubmed/24575740
24576807,An ER-fMRI study of Russian inflectional morphology,https://www.ncbi.nlm.nih.gov/pubmed/24576807
24578688,Hippocampal Sclerosis Affects fMR-Adaptation of Lyrics and Melodies in Songs,https://www.ncbi.nlm.nih.gov/pubmed/24578688
24578695,Cortico-Amygdala Coupling as a Marker of Early Relapse Risk in Cocaine-Addicted Individuals,https://www.ncbi.nlm.nih.gov/pubmed/24578695
24581119,Revealing spatio-spectral electroencephalographic dynamics of musical mode and tempo perception by independent component analysis,https://www.ncbi.nlm.nih.gov/pubmed/24581119
